timestamp,Open,High,Low,Close,Volume,RSI,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,BB_upper,BB_middle,BB_lower,Target
2026-04-12 22:00:00,71364.03,71367.85,70505.88,70912.73,908.94869,34.9099312522542,-344.3959645728755,-387.4394971225177,43.04353254964218,71285.505,72257.2528,71890.8766486759,71285.505,70680.13335132411,0
2026-04-12 23:00:00,70912.73,70912.73,70571.66,70740.98,510.34077,32.37768118024404,-356.2479564665118,-381.2011889913166,24.953232524804775,71242.8945,72208.259,71875.01766636837,71242.8945,70610.77133363162,1
2026-04-13 00:00:00,70741.56,71262.63,70615.3,71172.62,546.73984,43.47478059748974,-327.04107881660457,-370.3691669563742,43.32808813976965,71228.199,72174.1714,71852.45936257044,71228.199,70603.93863742954,1
2026-04-13 01:00:00,71172.63,71227.28,71027.26,71197.64,720.27854,44.04795356302524,-298.4353361698886,-355.98240079907714,57.547064629188526,71202.571,72138.87019999999,71786.34801259692,71202.571,70618.79398740307,0
2026-04-13 02:00:00,71197.64,71271.78,70986.71,71073.14,270.71272,41.777797513193974,-282.5540809775266,-341.2967368347671,58.74265585724049,71172.82749999998,72103.7646,71718.06201970285,71172.82749999998,70627.59298029712,0
2026-04-13 03:00:00,71073.14,71155.42,70917.27,70976.0,348.9161,40.043684346820825,-274.64057242535637,-327.96550395288494,53.32493152752858,71138.37749999999,72064.19679999999,71640.20907580567,71138.37749999999,70636.5459241943,0
2026-04-13 04:00:00,70975.99,71144.0,70854.29,70890.3,584.47308,38.524413053761684,-272.147190255695,-316.801841213447,44.65465095775198,71101.432,72022.6714,71560.23504182146,71101.432,70642.62895817854,0
2026-04-13 05:00:00,70890.3,70920.0,70672.72,70878.82,533.46945,38.31470623496586,-268.0080767010659,-307.0430883109708,39.03501160990493,71068.776,71982.9152,71491.95251959511,71068.776,70645.59948040488,1
2026-04-13 06:00:00,70878.82,71106.54,70878.82,71017.66,697.01918,42.398534359974924,-250.63540281407768,-295.7615512115922,45.1261483975145,71047.0145,71947.1468,71431.9793961914,71047.0145,70662.04960380861,0
2026-04-13 07:00:00,71017.66,71067.91,70685.25,70813.88,859.13978,38.38205383955627,-250.42404403863475,-286.6940497770007,36.27000573836597,71014.281,71908.9788,71359.5981682333,71014.281,70668.96383176671,0
2026-04-13 08:00:00,70813.88,70861.01,70566.99,70680.7,334.12518,35.98292578090482,-258.02865988080157,-280.96097179776086,22.932311916959293,70994.1155,71867.3528,71366.80865413578,70994.1155,70621.42234586422,1
2026-04-13 09:00:00,70680.7,70910.68,70678.0,70792.88,250.58431,39.417953666210146,-252.09736277845514,-275.1882499938997,23.09088721544458,70989.2885,71828.3028,71369.70130626665,70989.2885,70608.87569373334,0
2026-04-13 10:00:00,70792.89,70846.9,70688.28,70755.88,177.99631,38.68072865008573,-247.5289976665954,-269.6563995284389,22.12740186184351,70989.6655,71790.137,71369.13618964503,70989.6655,70610.19481035498,1
2026-04-13 11:00:00,70755.89,70997.12,70736.29,70929.68,260.33899,43.98073206583206,-227.2645634887449,-261.1780323205001,33.91346883175521,70991.548,71750.58840000001,71369.43282761904,70991.548,70613.66317238096,1
2026-04-13 12:00:00,70929.68,71219.8,70758.5,71074.91,460.129,48.02348818265925,-197.2126613438304,-248.38495812516618,51.172296781335774,70998.48000000001,71715.21239999999,71377.14006602317,70998.48000000001,70619.81993397685,1
2026-04-13 13:00:00,71074.92,71700.82,70818.57,71662.65,1544.74455,60.4598210758602,-124.53504386456916,-223.61497527304678,99.07993140847762,71024.587,71690.3244,71498.76734270164,71024.587,70550.40665729836,1
2026-04-13 14:00:00,71662.65,72401.0,71375.24,72400.15,2098.23774,70.12070751717873,-7.3427789578272495,-180.36053601000287,173.01775705217563,71087.7125,71679.5176,71852.42564859599,71087.7125,70322.999351404,0
2026-04-13 15:00:00,72400.15,72464.28,71652.65,71866.59,1342.3378,58.90695768218402,41.9950101167633,-135.88942678464963,177.88443690141293,71126.833,71663.688,71963.48829451775,71126.833,70290.17770548225,1
2026-04-13 16:00:00,71866.59,72437.25,71679.8,72202.36,1514.19404,62.925121347943545,106.95646867813775,-87.32024769209215,194.2767163702299,71170.1795,71653.6418,72126.80143653479,71170.1795,70213.5575634652,0
2026-04-13 17:00:00,72202.37,72600.0,72069.01,72148.87,1653.64723,61.886938812898535,152.36631263731397,-39.38293562621094,191.74924826352492,71209.42199999999,71639.4558,72254.89692810901,71209.42199999999,70163.94707189097,1
2026-04-13 18:00:00,72148.87,72460.42,72053.78,72424.86,965.95939,65.0875668546364,208.22375377184653,10.13840225340056,198.08535151844598,71285.02849999999,71627.2664,72446.06473187715,71285.02849999999,70123.99226812282,1
2026-04-13 19:00:00,72424.86,73480.0,72298.93,73322.82,2632.95065,73.02487396689554,321.24592270889843,72.35990634450013,248.8860163643983,71414.12049999999,71631.8034,72846.83374391848,71414.12049999999,69981.4072560815,0
2026-04-13 20:00:00,73322.0,73394.37,73007.08,73149.36,1081.57049,69.7270940603341,392.2978679136286,136.34749865832583,255.95036925530275,71512.9575,71623.8328,73126.69197481159,71512.9575,69899.22302518842,1
2026-04-13 21:00:00,73149.36,73368.08,73072.85,73179.71,387.90227,69.98252240173434,445.9157979980664,198.26115852627396,247.65463947179245,71612.061,71613.68400000001,73372.90758458266,71612.061,69851.21441541734,1
2026-04-13 22:00:00,73179.71,74746.61,73172.01,74627.04,3298.60756,79.05737588473926,598.2990104802157,278.2687289170623,320.0302815631534,71789.75600000001,71640.4162,73965.5802455622,71789.75600000001,69613.93175443781,0
2026-04-13 23:00:00,74627.04,74900.0,74405.64,74417.99,1666.14205,75.50664395602092,694.1929916502122,361.45358146369233,332.7394101865199,71961.8555,71660.2352,74383.59479691436,71961.8555,69540.11620308565,0
2026-04-14 00:00:00,74418.0,74517.31,74102.39,74163.82,1276.45858,71.31289564917219,741.1369029184425,437.39024575464236,303.74665716380014,72125.53150000001,71675.9914,74674.59901268994,72125.53150000001,69576.46398731008,1
2026-04-14 01:00:00,74163.82,74431.0,73954.86,74386.02,1065.1631,72.73841384231258,787.1956721124297,507.3513310261999,279.84434108622986,72300.8915,71702.8486,74962.8164434819,72300.8915,69638.96655651809,0
2026-04-14 02:00:00,74386.03,74579.32,74283.2,74330.98,598.05117,71.78682389775845,809.9200562716724,567.8650760752944,242.05498019637798,72466.55750000001,71727.869,75199.86662220977,72466.55750000001,69733.24837779025,1
2026-04-14 03:00:00,74330.99,74496.9,74252.35,74444.43,646.36946,72.58301348691379,827.544345213857,619.8009299030069,207.74341531085008,72648.08499999999,71783.8838,75400.41077395555,72648.08499999999,69895.75922604444,0
2026-04-14 04:00:00,74444.44,74504.52,74351.55,74387.85,484.30563,71.49931240629583,827.4083397387731,661.3224118701602,166.08592786861288,72833.4425,71836.4138,75529.56995584385,72833.4425,70137.31504415616,0
2026-04-14 05:00:00,74387.85,74434.41,74150.6,74210.11,838.40961,68.06149420515331,803.6939384151192,689.796717179152,113.89722123596721,73004.304,71888.7522,75592.46787952077,73004.304,70416.14012047923,1
2026-04-14 06:00:00,74210.12,74550.0,74210.12,74522.73,614.57152,70.72747768156731,800.8937215556798,712.0161180544576,88.87760350122221,73192.6465,71949.8762,75643.51207868254,73192.6465,70741.78092131746,1
2026-04-14 07:00:00,74522.72,74924.64,74430.92,74546.0,1456.55359,70.922045504511,791.4291217762802,727.8987187988222,63.53040297745804,73373.4625,72006.59220000001,75657.77290896697,73373.4625,71089.15209103301,1
2026-04-14 08:00:00,74545.99,74910.0,74460.64,74750.0,938.29896,72.6390093823839,791.2682060314401,740.5726162453459,50.69558978609416,73557.21699999999,72068.232,75656.10088391636,73557.21699999999,71458.33311608362,0
2026-04-14 09:00:00,74750.0,74830.93,74435.12,74500.0,565.8647,67.38764549862043,762.1818110059103,744.8944551974588,17.28735580845148,73699.0845,72124.932,75644.5148229514,73699.0845,71753.6541770486,0
2026-04-14 10:00:00,74500.0,74617.92,74333.46,74350.01,540.18312,64.38043990972841,718.7424780257425,739.6640597631156,-20.921581737373117,73796.5775,72179.348,75665.79504633184,73796.5775,71927.35995366816,1
2026-04-14 11:00:00,74350.01,74450.63,74307.35,74376.52,653.35819,64.68044605681392,678.6327729498007,727.4578024004527,-48.82502945065198,73922.074,72236.2396,75581.37296646017,73922.074,72262.77503353982,1
2026-04-14 12:00:00,74376.52,74485.06,74277.19,74452.0,513.51818,65.56962706049956,645.495280107396,711.0652979418414,-65.57001783444548,74034.55600000001,72296.2218,75506.74665461502,74034.55600000001,72562.365345385,1
2026-04-14 13:00:00,74452.0,75532.94,74407.74,75525.94,3246.78739,75.15400880149294,697.847212722525,708.4216808979781,-10.574468175453148,74203.4095,72377.3696,75540.19004094857,74203.4095,72866.62895905142,0
2026-04-14 14:00:00,75525.94,76038.0,75013.61,75013.62,4357.56106,65.75092667119873,690.0421774469432,704.7457802077713,-14.703602760828062,74332.8475,72455.96179999999,75436.75237695036,74332.8475,73228.94262304965,1
2026-04-14 15:00:00,75013.61,75441.99,74564.34,75317.07,1661.60412,68.28226804555092,700.2702304082777,703.8506702478726,-3.5804398395948738,74432.56000000001,72544.51479999999,75513.55182350274,74432.56000000001,73351.56817649728,0
2026-04-14 16:00:00,75317.06,75688.0,74527.02,74652.2,1265.45725,58.14246317293432,647.2653120114992,692.533598600598,-45.26828658909881,74507.702,72622.592,75416.70471712672,74507.702,73598.69928287329,1
2026-04-14 17:00:00,74652.2,74948.78,74244.63,74748.9,985.979,59.09390898745029,606.0749592845532,675.241870737389,-69.16691145283585,74586.1615,72699.72940000001,75264.825711382,74586.1615,73907.497288618,0
2026-04-14 18:00:00,74748.89,74814.99,73795.47,74093.19,1613.97962,50.681342350327114,514.5891278399795,643.1113221579071,-128.52219431792764,74559.469,72762.8678,75270.8093708463,74559.469,73848.1286291537,1
2026-04-14 19:00:00,74093.18,74398.43,73882.79,74223.18,1054.69346,52.13605465540111,447.4175034564396,603.9725584176138,-156.55505496117416,74549.7285,72824.5212,75273.7729811272,74549.7285,73825.6840188728,0
2026-04-14 20:00:00,74223.3,74434.33,74015.53,74102.29,434.25271,50.640076221245906,380.04774072339933,559.1875948787709,-179.1398541553716,74546.65199999999,72883.8142,75277.71815256332,74546.65199999999,73815.58584743665,1
2026-04-14 21:00:00,74102.28,74320.44,73951.64,74277.15,381.06364,52.75189358857848,336.8830805681937,514.7266920166555,-177.84361144846184,74541.2085,72947.67360000001,75278.57199948364,74541.2085,73803.84500051635,0
2026-04-14 22:00:00,74277.16,74373.19,73806.09,74023.15,638.74603,49.44277279156895,278.96338294722955,467.57403020277036,-188.6106472555408,74525.817,73001.428,75292.36449019468,74525.817,73759.26950980531,1
2026-04-14 23:00:00,74023.16,74232.83,74001.08,74131.55,701.71447,50.85952585008238,239.05292603113048,421.8698093684424,-182.81688333731194,74510.173,73056.77859999999,75295.27212780729,74510.173,73725.0738721927,1
2026-04-15 00:00:00,74131.55,74677.19,74126.32,74568.36,874.99865,56.187443246371586,239.90504182584118,385.4768558599222,-145.571814034081,74519.19849999998,73129.8912,75302.6136926091,74519.19849999998,73735.78330739087,1
2026-04-15 01:00:00,74568.37,74786.72,74500.0,74613.28,443.16738,56.707277504120356,241.42205514847592,356.66589571763296,-115.24384056915704,74539.35699999999,73207.3372,75310.57488690599,74539.35699999999,73768.13911309399,0
2026-04-15 02:00:00,74613.28,74697.47,74188.0,74322.0,506.95652,52.36827252456385,216.62333846224647,328.65738426655565,-112.03404580430919,74529.3205,73270.3248,75306.3453550843,74529.3205,73752.2956449157,1
2026-04-15 03:00:00,74322.01,74372.84,74173.75,74345.97,317.62112,52.68908756924843,196.63763919567282,302.2534352523791,-105.6157960567063,74519.31899999999,73333.2914,75300.36659485946,74519.31899999999,73738.27140514052,0
2026-04-15 04:00:00,74345.98,74434.51,74261.47,74340.38,660.47305,52.60011143860792,178.2925171014067,277.46125162218465,-99.16873452077795,74498.838,73398.63620000001,75276.08863421253,74498.838,73721.58736578748,0
2026-04-15 05:00:00,74340.38,74434.0,73864.01,74021.5,542.04465,47.6561822441184,136.45001384121133,249.25900406598998,-112.80899022477865,74474.913,73459.5462,75279.52406696577,74474.913,73670.30193303424,0
2026-04-15 06:00:00,74021.5,74048.95,73855.49,73891.62,419.09008,45.76923852443757,91.75164218331338,217.75753168945465,-126.00588950614127,74451.99350000001,73519.5726,75294.74123690045,74451.99350000001,73609.24576309958,0
2026-04-15 07:00:00,73891.62,74016.67,73514.0,73730.43,1451.80452,43.4688643062888,42.82748613017611,182.77152257759897,-139.94403644742286,74419.689,73576.6048,75319.15603788177,74419.689,73520.22196211823,1
2026-04-15 08:00:00,73730.43,74181.9,73675.96,74110.51,532.83471,49.867217630445005,34.32830419531092,153.08287890114136,-118.75457470583044,74402.6145,73638.46179999999,75311.89131632098,74402.6145,73493.33768367901,0
2026-04-15 09:00:00,74110.52,74176.49,73909.49,74011.69,363.2179,48.33542298446539,19.395118301108596,126.34532678113482,-106.95020848002622,74326.902,73702.418,75089.8221499658,74326.902,73563.98185003421,0
2026-04-15 10:00:00,74011.7,74250.0,73789.5,73864.75,548.88747,46.06933273873008,-4.247407608039794,100.2267799032999,-104.4741875113397,74269.4585,73766.099,74988.6585447517,74269.4585,73550.25845524829,1
2026-04-15 11:00:00,73864.76,74256.44,73864.76,74201.78,444.7329,51.666555973932596,4.163233433035202,81.01407060924696,-76.85083717621175,74213.694,73834.27699999999,74748.69688916589,74213.694,73678.69111083412,1
2026-04-15 12:00:00,74201.78,74466.1,74051.64,74273.77,567.44529,52.79356231583693,16.44811477937037,68.10087944327165,-51.65276466390128,74194.77249999999,73904.6348,74691.82412862105,74194.77249999999,73697.72087137893,0
2026-04-15 13:00:00,74273.77,74434.51,73817.23,74063.92,676.35905,49.19274445914425,9.145407973453985,56.30978514930812,-47.164377175854135,74160.5235,73967.3196,74589.92001094397,74160.5235,73731.12698905602,1
2026-04-15 14:00:00,74063.91,74506.84,73830.0,74151.81,757.76569,50.70910361017315,10.330860954883974,47.11400031042329,-36.78313935553932,74163.4545,74028.8576,74591.7714685395,74163.4545,73735.13753146051,0
2026-04-15 15:00:00,74151.81,74299.07,73580.85,73844.08,743.29132,45.57974262084395,-13.406358059160993,35.00992863650644,-48.41628669566743,74144.49949999999,74072.4862,74593.61512499969,74144.49949999999,73695.38387500029,1
2026-04-15 16:00:00,73844.07,74176.0,73762.89,73941.09,547.84936,47.38652428638441,-24.112425855812035,23.185457738042743,-47.29788359385478,74136.43950000001,74103.305,74594.00233369487,74136.43950000001,73678.87666630515,1
2026-04-15 17:00:00,73941.09,74242.0,73915.48,74134.95,593.44252,50.895065683299954,-16.76096984629112,15.19617222117597,-31.95714206746709,74129.32949999999,74148.6722,74582.32187646882,74129.32949999999,73676.33712353116,1
2026-04-15 18:00:00,74134.95,74399.75,74073.61,74390.29,407.09098,55.13851113827844,9.558728962845635,14.068683569509904,-4.5099546066642695,74147.6865,74192.4308,74611.60398685608,74147.6865,73683.76901314392,1
2026-04-15 19:00:00,74390.29,75281.0,74355.46,75002.6,1179.99077,63.32350713677524,78.91588638922258,27.038124133452442,51.877762255770136,74191.239,74249.5054,74786.0124818869,74191.239,73596.46551811311,0
2026-04-15 20:00:00,75002.6,75039.92,74512.06,74841.68,570.09892,60.214176576042476,119.51929022595868,45.534357351953695,73.98493287400498,74204.905,74297.8418,74844.57609181192,74204.905,73565.23390818808,0
2026-04-15 21:00:00,74841.67,74855.16,74540.23,74743.1,310.66035,58.32479940937197,142.10509904133505,64.84850568982998,77.25659335150507,74211.39600000001,74326.2474,74869.86947467903,74211.39600000001,73552.92252532099,1
2026-04-15 22:00:00,74743.1,75425.0,74740.02,74964.0,653.95001,61.258325054029676,175.80275439195975,87.03935543025594,88.76339896170381,74243.49600000001,74362.54019999999,74978.54809615092,74243.49600000001,73508.44390384911,0
2026-04-15 23:00:00,74964.01,74964.01,74620.95,74809.99,311.26846,58.18330154879979,187.9149031208799,107.21446496838072,80.70043815249917,74266.69700000001,74395.1458,75041.44298722669,74266.69700000001,73491.95101277334,1
2026-04-16 00:00:00,74809.99,74874.93,74451.49,74815.1,636.94865,58.258172171795835,195.67063328604854,124.9056986319143,70.76493465413424,74290.43299999999,74398.907,75101.01370981477,74290.43299999999,73479.85229018521,0
2026-04-16 01:00:00,74815.09,74815.09,74454.09,74657.66,240.65148,54.99128285035817,186.95787904750614,137.3161347150327,49.64174433247345,74322.24100000001,74403.7004,75138.0229769251,74322.24100000001,73506.45902307492,1
2026-04-16 02:00:00,74657.67,75267.85,74601.27,74887.24,589.65615,58.633994586159574,196.3151470481098,149.11593718164812,47.19920986646167,74372.02200000001,74418.1688,75198.06408543138,74372.02200000001,73545.97991456864,1
2026-04-16 03:00:00,74887.23,75159.26,74865.5,74888.21,470.71966,58.649222282868706,201.48650919049396,159.5900515834173,41.896457607076655,74429.911,74428.2126,75229.8503308219,74429.911,73629.97166917809,1
2026-04-16 04:00:00,74888.21,75174.38,74728.0,74944.15,513.51186,59.57347858015429,207.70445378418663,169.21293202357117,38.491521760615456,74471.593,74440.476,75287.3370325027,74471.593,73655.84896749728,1
2026-04-16 05:00:00,74944.15,75139.82,74900.0,75043.48,359.01217,61.23054929015177,218.13282115777838,178.9969098504126,39.135911307365774,74523.1825,74452.457,75346.53006621658,74523.1825,73699.83493378341,1
2026-04-16 06:00:00,75043.47,75115.12,74853.72,75045.01,604.84284,61.2568922639941,223.93940162248327,187.98540820482674,35.953993417656534,74582.1955,74465.6002,75377.00692081552,74582.1955,73787.38407918449,0
2026-04-16 07:00:00,75045.01,75082.78,74636.0,74707.03,708.0609,52.73293352794898,198.97533330709848,190.1833932252811,8.791940081817387,74607.458,74475.5386,75384.21147375069,74607.458,73830.7045262493,0
2026-04-16 08:00:00,74707.02,74744.35,74500.0,74677.91,669.8621,52.06075919008003,174.82610219610797,187.1119350194465,-12.285832823338524,74627.66500000001,74478.6422,75389.52839207223,74627.66500000001,73865.80160792779,0
2026-04-16 09:00:00,74677.91,74901.5,74594.01,74594.02,316.26697,50.080280138786364,147.2213644060539,179.133820896768,-31.912456490714078,74654.17,74479.6026,75371.31048852354,74654.17,73937.02951147646,0
2026-04-16 10:00:00,74594.02,74653.12,74277.34,74313.0,526.53069,44.036798434269116,101.4984346342826,163.60674364427092,-62.10830900998832,74662.22949999999,74470.8626,75359.96651204591,74662.22949999999,73964.49248795406,1
2026-04-16 11:00:00,74312.99,74663.27,74285.0,74574.79,1174.6136,50.08035333775351,85.40248185431119,147.965891286279,-62.56340943196781,74698.76499999998,74472.3584,75289.65668152866,74698.76499999998,74107.8733184713,1
2026-04-16 12:00:00,74574.8,74872.0,74574.79,74624.0,529.55969,51.14831211408053,75.74402902835573,133.52151883469435,-57.77748980633862,74732.9105,74477.8382,75213.31969905719,74732.9105,74252.50130094281,0
2026-04-16 13:00:00,74624.01,75030.39,73309.85,73788.03,1828.93731,36.760698834596724,0.6266197883232962,106.94253902542015,-106.31591923709685,74715.56450000001,74466.0684,75295.7695875499,74715.56450000001,74135.35941245011,1
2026-04-16 14:00:00,73788.03,74197.32,73426.94,73973.33,1331.31817,40.73984285710232,-43.451425853170804,76.86374604970197,-120.31517190287278,74694.71650000001,74456.495,75345.80873442673,74694.71650000001,74043.6242655733,1
2026-04-16 15:00:00,73973.33,74878.99,73934.44,74697.19,1520.20876,53.143195841637166,-19.746516588202212,57.541693522121136,-77.28821011032335,74679.446,74439.92,75315.08042227098,74679.446,74043.81157772901,0
2026-04-16 16:00:00,74697.2,74932.0,74063.0,74175.57,762.35705,45.71741231240543,-42.55997495225165,37.52135982724658,-80.08133477949823,74646.14050000001,74423.159,75313.30489052065,74646.14050000001,73978.97610947936,1
2026-04-16 17:00:00,74175.58,74438.31,73912.23,74343.25,751.1945,48.22208450036357,-46.57257082205615,20.702573697386036,-67.2751445194422,74626.148,74403.6826,75304.36465109594,74626.148,73947.93134890407,1
2026-04-16 18:00:00,74343.25,75089.0,74240.0,75026.71,780.63438,56.942808965391464,5.335424673918169,17.62914389269246,-12.293719218774292,74629.28349999999,74411.1728,75314.26502440104,74629.28349999999,73944.30197559894,1
2026-04-16 19:00:00,75026.71,75410.71,74717.97,75342.99,1203.37407,60.27702036105927,71.17359294371272,28.338033702896517,42.8355592408162,74655.9335,74423.0546,75405.40212814315,74655.9335,73906.46487185685,0
2026-04-16 20:00:00,75343.0,75534.76,75001.0,75223.47,661.71844,58.435495006869736,112.41074936086079,45.15257683448937,67.25817252637142,74676.352,74445.6602,75463.3642647226,74676.352,73889.3397352774,0
2026-04-16 21:00:00,75223.48,75286.51,74789.5,74934.24,451.58433,54.12606512371123,120.36554997987696,60.19517146356689,60.170378516310066,74690.181,74459.8814,75485.07388951139,74690.181,73895.2881104886,0
2026-04-16 22:00:00,74934.24,75117.0,74833.14,74867.92,232.35004,53.15801529445154,119.9357721175038,72.14329159435428,47.79248052314952,74689.215,74475.19399999999,75483.19406376666,74689.215,73895.23593623334,1
2026-04-16 23:00:00,74867.92,75177.76,74840.92,75154.29,224.77396,56.75466550537123,141.07659262855304,85.92995180119404,55.14664082735901,74702.519,74492.7368,75518.01511719234,74702.519,73887.02288280767,0
2026-04-17 00:00:00,75154.28,75154.77,74886.82,74944.98,796.37355,53.520022587169564,139.33510906736774,96.61098325442879,42.72412581293895,74702.56049999999,74511.1734,75518.10588165498,74702.56049999999,73887.015118345,0
2026-04-17 01:00:00,74944.99,75034.49,74569.99,74750.0,407.29847,50.625487829036366,120.82887426509114,101.45456145656127,19.37431280852988,74687.8865,74523.5424,75488.79713457215,74687.8865,73886.97586542784,0
2026-04-17 02:00:00,74750.0,74802.98,74529.4,74700.0,235.53372,49.880485256416726,100.96411623751919,101.35647241275285,-0.3923561752336582,74670.63600000001,74526.1752,75454.72109365744,74670.63600000001,73886.55090634259,0
2026-04-17 03:00:00,74700.0,74839.31,74606.12,74615.82,721.66261,48.58418073599358,77.534757483867,96.59212942697569,-19.05737194310869,74666.0755,74526.22600000001,75450.32182328038,74666.0755,73881.82917671964,1
2026-04-17 04:00:00,74615.82,74871.11,74589.88,74791.39,213.9543,51.41988524107098,72.3004193437082,91.73378741032221,-19.43336806661401,74671.7495,74535.61379999999,75457.89595720678,74671.7495,73885.60304279323,0
2026-04-17 05:00:00,74791.39,74801.13,74555.12,74637.77,241.61979,48.87964722753672,55.12091887101997,84.41121370246177,-29.2902948314418,74673.937,74541.4498,75459.44935369266,74673.937,73888.42464630735,1
